X: PhotonEnergy [eV],Y: XCOM:Rayle...nt)[cm^-1],Y: XCOM:Compt...nt)[cm^-1],Y: XCOM:Photo...ric[cm^-1],Y: XCOM:Total...ion[cm^-1],Y: XCOM:Total...Coh[cm^-1]
64749.6,1.21638,0.656858,29.3772,31.2486,30.0321
64762.1,1.21598,0.656862,29.3612,31.2323,30.0161
64774.7,1.21559,0.656867,29.3452,31.216,30.0002
64787.3,1.21519,0.656871,29.3292,31.1996,29.9842
64799.8,1.21479,0.656876,29.3131,31.1833,29.9682
64812.4,1.21439,0.65688,29.2971,31.167,29.9522
64824.9,1.21399,0.656884,29.2811,31.1506,29.9362
64837.5,1.21359,0.656889,29.2651,31.1343,29.9202
64850.1,1.21319,0.656893,29.2491,31.118,29.9042
64862.6,1.21279,0.656898,29.2331,31.1017,29.8883
64875.2,1.21239,0.656902,29.2171,31.0853,29.8723
64887.7,1.212,0.656907,29.2011,31.069,29.8563
64900.3,1.2116,0.656911,29.1851,31.0527,29.8403
64912.9,1.2112,0.656915,29.1691,31.0364,29.8243
64925.4,1.2108,0.65692,29.1531,31.02,29.8083
64938,1.2104,0.656924,29.1371,31.0037,29.7923
64950.6,1.21,0.656929,29.1211,30.9874,29.7764
64963.1,1.2096,0.656933,29.1051,30.9711,29.7604
64975.7,1.2092,0.656938,29.0891,30.9547,29.7444
64988.2,1.2088,0.656942,29.0731,30.9384,29.7284
65000.8,1.20841,0.656946,29.0571,30.9221,29.7124
65013.4,1.20801,0.656951,29.0411,30.9057,29.6964
65025.9,1.20761,0.656955,29.0251,30.8894,29.6804
65038.5,1.20721,0.65696,29.0091,30.8731,29.6644
65051,1.20681,0.656964,28.9931,30.8568,29.6485
65063.6,1.20641,0.656969,28.9771,30.8404,29.6325
65076.2,1.20601,0.656973,28.9611,30.8241,29.6165
65088.7,1.20561,0.656978,28.9451,30.8078,29.6005
65101.3,1.20521,0.656982,28.9291,30.7915,29.5845
65113.8,1.20481,0.656986,28.9131,30.7751,29.5685
65126.4,1.20442,0.656991,28.8971,30.7588,29.5525
65139,1.20402,0.656995,28.8811,30.7425,29.5366
65151.5,1.20362,0.657,28.8651,30.7262,29.5206
65164.1,1.20322,0.657004,28.8491,30.7098,29.5046
65176.6,1.20282,0.657009,28.8331,30.6935,29.4886
65189.2,1.20242,0.657013,28.8171,30.6772,29.4726
65201.8,1.20202,0.657017,28.8011,30.6609,29.4566
65214.3,1.20162,0.657022,28.7851,30.6445,29.4406
65226.9,1.20122,0.657026,28.7691,30.6282,29.4247
65239.5,1.20083,0.657031,28.7531,30.6119,29.4087
65252,1.20043,0.657035,28.7371,30.5955,29.3927
65264.6,1.20003,0.65704,28.7211,30.5792,29.3767
65277.1,1.19963,0.657044,28.7051,30.5629,29.3607
65289.7,1.19923,0.657048,28.6891,30.5466,29.3447
65302.3,1.19883,0.657053,28.6731,30.5302,29.3287
65314.8,1.19843,0.657057,28.6571,30.5139,29.3127
65327.4,1.19803,0.657062,28.6411,30.4976,29.2968
65339.9,1.19763,0.657066,28.6251,30.4813,29.2808
65352.5,1.19724,0.657071,28.6091,30.4649,29.2648
65365.1,1.19684,0.657075,28.5931,30.4486,29.2488
65377.6,1.19644,0.657079,28.5771,30.4323,29.2328
65390.2,1.19604,0.657084,28.5611,30.416,29.2168
65402.7,1.19564,0.657088,28.5451,30.3996,29.2008
65415.3,1.19524,0.657093,28.5291,30.3833,29.1849
65427.9,1.19485,0.657096,28.5139,30.3677,29.1697
65440.4,1.19448,0.657099,28.4992,30.3526,29.155
65453,1.1941,0.657102,28.4845,30.3374,29.1403
65465.5,1.19372,0.657105,28.4698,30.3223,29.1256
65478.1,1.19334,0.657108,28.4552,30.3071,29.1109
65490.7,1.19296,0.657111,28.4405,30.292,29.0962
65503.2,1.19259,0.657114,28.4258,30.2768,29.0815
65515.8,1.19221,0.657116,28.4111,30.2617,29.0669
65528.3,1.19183,0.657119,28.3964,30.2465,29.0522
65540.9,1.19145,0.657122,28.3817,30.2314,29.0375
65553.5,1.19107,0.657125,28.367,30.2162,29.0228
65566,1.1907,0.657128,28.3523,30.2011,29.0081
65578.6,1.19032,0.657131,28.3376,30.1859,28.9934
65591.2,1.18994,0.657134,28.323,30.1708,28.9787
65603.7,1.18956,0.657137,28.3083,30.1556,28.964
65616.3,1.18918,0.657139,28.2936,30.1405,28.9494
65628.8,1.18881,0.657142,28.2789,30.1253,28.9347
65641.4,1.18843,0.657145,28.2642,30.1102,28.92
65654,1.18805,0.657148,28.2495,30.095,28.9053
65666.5,1.18767,0.657151,28.2348,30.0799,28.8906
65679.1,1.18729,0.657154,28.2201,30.0647,28.8759
65691.6,1.18692,0.657157,28.2055,30.0496,28.8612
65704.2,1.18654,0.65716,28.1908,30.0344,28.8465
65716.8,1.18616,0.657163,28.1761,30.0193,28.8318
65729.3,1.18578,0.657166,28.1614,30.0041,28.8172
65741.9,1.1854,0.657168,28.1467,29.989,28.8025
65754.4,1.18503,0.657171,28.132,29.9738,28.7878
65767,1.18465,0.657174,28.1173,29.9587,28.7731
65779.6,1.18427,0.657177,28.1026,29.9435,28.7584
65792.1,1.18389,0.65718,28.0879,29.9284,28.7437
65804.7,1.18351,0.657183,28.0733,29.9132,28.729
65817.2,1.18314,0.657186,28.0586,29.8981,28.7143
65829.8,1.18276,0.657189,28.0439,29.8829,28.6996
65842.4,1.18238,0.657191,28.0292,29.8678,28.685
65854.9,1.182,0.657194,28.0145,29.8526,28.6703
65867.5,1.18162,0.657197,27.9998,29.8375,28.6556
65880.1,1.18125,0.6572,27.9851,29.8223,28.6409
65892.6,1.18087,0.657203,27.9704,29.8072,28.6262
65905.2,1.18049,0.657206,27.9558,29.792,28.6115
65917.7,1.18011,0.657209,27.9411,29.7769,28.5968
65930.3,1.17973,0.657212,27.9264,29.7617,28.5821
65942.9,1.17936,0.657215,27.9117,29.7466,28.5675
65955.4,1.17898,0.657217,27.897,29.7314,28.5528
65968,1.1786,0.65722,27.8823,29.7163,28.5381
65980.5,1.17822,0.657223,27.8676,29.7011,28.5234
65993.1,1.17784,0.657226,27.8529,29.686,28.5087
66005.7,1.17747,0.657229,27.8382,29.6708,28.494
66018.2,1.17709,0.657232,27.8235,29.6557,28.4793
66030.8,1.17671,0.657235,27.8089,29.6405,28.4646
66043.3,1.17633,0.657238,27.7942,29.6254,28.4499
66055.9,1.17595,0.657241,27.7795,29.6102,28.4353
66068.5,1.17558,0.657243,27.7648,29.5951,28.4206
66081,1.1752,0.657246,27.7501,29.5799,28.4059
66093.6,1.17482,0.657249,27.7354,29.5648,28.3912
66106.1,1.17444,0.657252,27.7207,29.5496,28.3765
66118.7,1.17406,0.657255,27.7061,29.5345,28.3618
66131.3,1.17368,0.657258,27.6914,29.5193,28.3471
66143.8,1.17331,0.657261,27.6767,29.5042,28.3324
66156.4,1.17293,0.657264,27.662,29.489,28.3178
66169,1.17255,0.657266,27.6473,29.4739,28.3031
66181.5,1.17217,0.657269,27.6326,29.4587,28.2884
66194.1,1.17179,0.657272,27.6179,29.4436,28.2737
66206.6,1.17142,0.657275,27.6032,29.4284,28.259
66219.2,1.17104,0.657278,27.5885,29.4133,28.2443
66231.8,1.17066,0.657281,27.5739,29.3981,28.2296
66244.3,1.17028,0.657284,27.5592,29.383,28.2149
66256.9,1.1699,0.657287,27.5445,29.3678,28.2002
66269.4,1.16953,0.65729,27.5298,29.3527,28.1856
66282,1.16915,0.657292,27.5151,29.3375,28.1709
66294.6,1.16877,0.657295,27.5004,29.3224,28.1562
66307.1,1.16839,0.657298,27.4857,29.3072,28.1415
66319.7,1.16801,0.657301,27.471,29.2921,28.1268
66332.2,1.16764,0.657304,27.4563,29.2769,28.1121
66344.8,1.16726,0.657307,27.4417,29.2618,28.0974
66357.4,1.16688,0.65731,27.427,29.2466,28.0827
66369.9,1.1665,0.657313,27.4123,29.2315,28.0681
66382.5,1.16612,0.657316,27.3976,29.2163,28.0534
66395,1.16575,0.657318,27.3829,29.2012,28.0387
66407.6,1.16537,0.657321,27.3682,29.186,28.024
66420.2,1.16499,0.657324,27.3535,29.1709,28.0093
66432.7,1.16461,0.657327,27.3388,29.1557,27.9946
66445.3,1.16423,0.65733,27.3242,29.1406,27.9799
66457.9,1.16386,0.657333,27.3095,29.1254,27.9652
66470.4,1.16348,0.657336,27.2948,29.1103,27.9505
66483,1.1631,0.657339,27.2801,29.0951,27.9359
66495.5,1.16272,0.657342,27.2654,29.08,27.9212
66508.1,1.16234,0.657344,27.2507,29.0648,27.9065
66520.7,1.16197,0.657347,27.236,29.0497,27.8918
66533.2,1.16159,0.65735,27.2213,29.0345,27.8771
66545.8,1.16121,0.657353,27.2066,29.0194,27.8624
66558.3,1.16083,0.657356,27.192,29.0042,27.8477
66570.9,1.16045,0.657359,27.1773,28.9891,27.833
66583.5,1.16008,0.657362,27.1626,28.9739,27.8183
66596,1.1597,0.657365,27.1479,28.9588,27.8037
66608.6,1.15932,0.657368,27.1332,28.9436,27.789
66621.1,1.15894,0.65737,27.1185,28.9285,27.7743
66633.7,1.15856,0.657373,27.1038,28.9133,27.7596
66646.3,1.15819,0.657376,27.0891,28.8982,27.7449
66658.8,1.15781,0.657379,27.0744,28.883,27.7302
66671.4,1.15743,0.657382,27.0598,28.8679,27.7155
66683.9,1.15705,0.657385,27.0451,28.8527,27.7008
66696.5,1.15667,0.657388,27.0304,28.8376,27.6862
66709.1,1.15631,0.65739,27.0164,28.8232,27.6721
66721.6,1.15595,0.657391,27.0026,28.8091,27.6584
66734.2,1.15559,0.657392,26.9888,28.7951,27.6446
66746.8,1.15523,0.657394,26.9751,28.781,27.6309
66759.3,1.15487,0.657395,26.9613,28.767,27.6171
66771.9,1.15451,0.657397,26.9476,28.7529,27.6033
66784.4,1.15415,0.657398,26.9338,28.7389,27.5896
66797,1.15379,0.657399,26.92,28.7248,27.5758
66809.6,1.15343,0.657401,26.9063,28.7108,27.5621
66822.1,1.15307,0.657402,26.8925,28.6967,27.5483
66834.7,1.15271,0.657404,26.8788,28.6826,27.5345
66847.2,1.15235,0.657405,26.865,28.6686,27.5208
66859.8,1.15199,0.657406,26.8512,28.6545,27.507
66872.4,1.15164,0.657408,26.8375,28.6405,27.4933
66884.9,1.15128,0.657409,26.8237,28.6264,27.4795
66897.5,1.15092,0.657411,26.81,28.6124,27.4657
66910,1.15056,0.657412,26.7962,28.5983,27.452
66922.6,1.1502,0.657413,26.7824,28.5842,27.4382
66935.2,1.14984,0.657415,26.7687,28.5702,27.4245
66947.7,1.14948,0.657416,26.7549,28.5561,27.4107
66960.3,1.14912,0.657418,26.7412,28.5421,27.3969
66972.8,1.14876,0.657419,26.7274,28.528,27.3832
66985.4,1.1484,0.657421,26.7136,28.514,27.3694
66998,1.14804,0.657422,26.6999,28.4999,27.3557
67010.5,1.14768,0.657423,26.6861,28.4859,27.3419
67023.1,1.14732,0.657425,26.6724,28.4718,27.3281
67035.6,1.14696,0.657426,26.6586,28.4577,27.3144
67048.2,1.1466,0.657428,26.6448,28.4437,27.3006
67060.8,1.14624,0.657429,26.6311,28.4296,27.2869
67073.3,1.14588,0.65743,26.6173,28.4156,27.2731
67085.9,1.14552,0.657432,26.6036,28.4015,27.2593
67098.5,1.14516,0.657433,26.5898,28.3875,27.2456
67111,1.1448,0.657435,26.576,28.3734,27.2318
67123.6,1.14445,0.657436,26.5623,28.3593,27.2181
67136.1,1.14409,0.657437,26.5485,28.3453,27.2043
67148.7,1.14373,0.657439,26.5348,28.3312,27.1905
67161.3,1.14337,0.65744,26.521,28.3172,27.1768
67173.8,1.14301,0.657442,26.5072,28.3031,27.163
67186.4,1.14265,0.657443,26.4935,28.2891,27.1493
67198.9,1.14229,0.657444,26.4797,28.275,27.1355
67211.5,1.14193,0.657446,26.466,28.261,27.1217
67224.1,1.14157,0.657447,26.4522,28.2469,27.108
67236.6,1.14121,0.657449,26.4384,28.2328,27.0942
67249.2,1.14085,0.65745,26.4247,28.2188,27.0805
67261.8,1.14049,0.657452,26.4109,28.2047,27.0667
67274.3,1.14013,0.657453,26.3972,28.1907,27.0529
67286.9,1.13977,0.657454,26.3834,28.1766,27.0392
67299.4,1.13941,0.657456,26.3696,28.1626,27.0254
67312,1.13905,0.657457,26.3559,28.1485,27.0117
67324.6,1.13869,0.657459,26.3421,28.1344,26.9979
67337.1,1.13833,0.65746,26.3284,28.1204,26.9841
67349.7,1.13797,0.657461,26.3146,28.1063,26.9704
67362.2,1.13761,0.657463,26.3008,28.0923,26.9566
67374.8,1.13726,0.657464,26.2871,28.0782,26.9429
67387.4,1.1369,0.657466,26.2733,28.0642,26.9291
67399.9,1.13654,0.657467,26.2596,28.0501,26.9153
67412.5,1.13618,0.657468,26.2458,28.0361,26.9016
67425,1.13582,0.65747,26.232,28.022,26.8878
67437.6,1.13546,0.657471,26.2183,28.008,26.8741
67450.2,1.1351,0.657473,26.2045,27.9939,26.8603
67462.7,1.13474,0.657474,26.1908,27.9798,26.8465
67475.3,1.13438,0.657476,26.177,27.9658,26.8328
67487.8,1.13402,0.657477,26.1632,27.9517,26.819
67500.4,1.13366,0.657478,26.1495,27.9377,26.8053
67513,1.1333,0.65748,26.1357,27.9236,26.7915
67525.5,1.13294,0.657481,26.122,27.9096,26.7777
67538.1,1.13258,0.657483,26.1082,27.8955,26.764
67550.6,1.13222,0.657484,26.0945,27.8815,26.7502
67563.2,1.13186,0.657485,26.0807,27.8674,26.7365
67575.8,1.1315,0.657487,26.0669,27.8533,26.7227
67588.3,1.13114,0.657488,26.0532,27.8393,26.7089
67600.9,1.13078,0.65749,26.0394,27.8252,26.6952
67613.4,1.13042,0.657491,26.0257,27.8112,26.6814
67626,1.13007,0.657492,26.0119,27.7971,26.6677
67638.6,1.12971,0.657494,25.9981,27.7831,26.6539
67651.1,1.12935,0.657495,25.9844,27.769,26.6401
67663.7,1.12899,0.657497,25.9706,27.7549,26.6264
67676.2,1.12863,0.657498,25.9569,27.7409,26.6126
67688.8,1.12827,0.657499,25.9431,27.7268,26.5989
67701.4,1.12791,0.657501,25.9293,27.7128,26.5851
67713.9,1.12755,0.657502,25.9156,27.6987,26.5713
67726.5,1.12719,0.657504,25.9018,27.6847,26.5576
67739.1,1.12683,0.657505,25.8881,27.6706,26.5438
67751.6,1.12647,0.657507,25.8743,27.6566,26.5301
67764.2,1.12611,0.657508,25.8605,27.6425,26.5163
67776.7,1.12575,0.657509,25.8468,27.6284,26.5025
67789.3,1.12539,0.657511,25.833,27.6144,26.4888
67801.9,1.12503,0.657512,25.8193,27.6003,26.475
67814.4,1.12467,0.657514,25.8055,27.5863,26.4613
67827,1.12431,0.657515,25.7917,27.5722,26.4475
67839.5,1.12395,0.657516,25.778,27.5582,26.4337
67852.1,1.12359,0.657518,25.7642,27.5441,26.42
67864.7,1.12323,0.657519,25.7505,27.5301,26.4062
67877.2,1.12287,0.657521,25.7367,27.516,26.3925
67889.8,1.12252,0.657522,25.7229,27.5019,26.3787
67902.4,1.12216,0.657523,25.7092,27.4879,26.3649
67914.9,1.1218,0.657525,25.6954,27.4738,26.3512
67927.5,1.12144,0.657526,25.6817,27.4598,26.3374
67940,1.12108,0.657528,25.6679,27.4457,26.3237
67952.6,1.12072,0.657529,25.6541,27.4317,26.3099
67965.2,1.12036,0.65753,25.6404,27.4176,26.2961
67977.7,1.12,0.657532,25.6266,27.4035,26.2824
67990.3,1.11964,0.657533,25.6129,27.3895,26.2686
68002.8,1.11928,0.657535,25.5991,27.3754,26.2549
68015.4,1.11893,0.657536,25.5858,27.3618,26.2415
68028,1.11859,0.657538,25.573,27.3486,26.2288
68040.5,1.11825,0.657539,25.5602,27.3355,26.216
68053.1,1.1179,0.65754,25.5474,27.3224,26.2033
68065.6,1.11756,0.657542,25.5347,27.3092,26.1906
68078.2,1.11722,0.657543,25.5219,27.2961,26.1778
68090.8,1.11688,0.657544,25.5091,27.283,26.1651
68103.3,1.11654,0.657546,25.4963,27.2698,26.1523
68115.9,1.1162,0.657547,25.4836,27.2567,26.1396
68128.4,1.11585,0.657549,25.4708,27.2435,26.1268
68141,1.11551,0.65755,25.458,27.2304,26.1141
68153.6,1.11517,0.657551,25.4452,27.2173,26.1013
68166.1,1.11483,0.657553,25.4325,27.2041,26.0886
68178.7,1.11449,0.657554,25.4197,27.191,26.0758
68191.2,1.11415,0.657556,25.4069,27.1779,26.0631
68203.8,1.1138,0.657557,25.3941,27.1647,26.0503
68216.4,1.11346,0.657558,25.3814,27.1516,26.0376
68228.9,1.11312,0.65756,25.3686,27.1385,26.0248
68241.5,1.11278,0.657561,25.3558,27.1253,26.0121
68254,1.11244,0.657562,25.343,27.1122,25.9993
68266.6,1.1121,0.657564,25.3302,27.099,25.9866
68279.2,1.11175,0.657565,25.3175,27.0859,25.9738
68291.7,1.11141,0.657567,25.3047,27.0728,25.9611
68304.3,1.11107,0.657568,25.2919,27.0596,25.9483
68316.9,1.11073,0.657569,25.2792,27.0465,25.9356
68329.4,1.11039,0.657571,25.2664,27.0334,25.9228
68342,1.11005,0.657572,25.2536,27.0202,25.9101
68354.5,1.1097,0.657574,25.2408,27.0071,25.8974
68367.1,1.10936,0.657575,25.228,26.994,25.8846
68379.7,1.10902,0.657576,25.2153,26.9808,25.8719
68392.2,1.10868,0.657578,25.2025,26.9677,25.8591
68404.8,1.10834,0.657579,25.1897,26.9545,25.8464
68417.3,1.108,0.657581,25.1769,26.9414,25.8336
68429.9,1.10766,0.657582,25.1642,26.9283,25.8209
68442.5,1.10731,0.657583,25.1514,26.9151,25.8081
68455,1.10697,0.657585,25.1386,26.902,25.7954
68467.6,1.10663,0.657586,25.1258,26.8889,25.7826
68480.1,1.10629,0.657587,25.1131,26.8757,25.7699
68492.7,1.10595,0.657589,25.1003,26.8626,25.7571
68505.3,1.10561,0.65759,25.0875,26.8495,25.7444
68517.8,1.10526,0.657592,25.0747,26.8363,25.7316
68530.4,1.10492,0.657593,25.062,26.8232,25.7189
68543,1.10458,0.657594,25.0492,26.81,25.7061
68555.5,1.10424,0.657596,25.0364,26.7969,25.6934
68568.1,1.1039,0.657597,25.0236,26.7838,25.6807
68580.6,1.10356,0.657599,25.0109,26.7706,25.6679
68593.2,1.10321,0.6576,24.9981,26.7575,25.6552
68605.8,1.10287,0.657601,24.9853,26.7444,25.6424
68618.3,1.10253,0.657603,24.9725,26.7312,25.6297
68630.9,1.10219,0.657604,24.9598,26.7181,25.6169
68643.4,1.10185,0.657606,24.947,26.705,25.6042
68656,1.10151,0.657607,24.9342,26.6918,25.5914
68668.6,1.10116,0.657608,24.9214,26.6787,25.5787
68681.1,1.10082,0.65761,24.9087,26.6655,25.5659
68693.7,1.10048,0.657611,24.8959,26.6524,25.5532
68706.2,1.10014,0.657613,24.8831,26.6393,25.5404
68718.8,1.0998,0.657614,24.8703,26.6261,25.5277
68731.4,1.09946,0.657615,24.8576,26.613,25.5149
68743.9,1.09912,0.657617,24.8448,26.5999,25.5022
68756.5,1.09877,0.657618,24.832,26.5867,25.4894
68769,1.09843,0.657619,24.8192,26.5736,25.4767
68781.6,1.09809,0.657621,24.8065,26.5605,25.4639
68794.2,1.09775,0.657622,24.7937,26.5473,25.4512
68806.7,1.09741,0.657624,24.7809,26.5342,25.4384
68819.3,1.09707,0.657625,24.7681,26.521,25.4257
68831.9,1.09672,0.657626,24.7554,26.5079,25.413
68844.4,1.09638,0.657628,24.7426,26.4948,25.4002
68857,1.09604,0.657629,24.7298,26.4816,25.3875
68869.5,1.0957,0.657631,24.717,26.4685,25.3747
68882.1,1.09536,0.657632,24.7043,26.4554,25.362
68894.7,1.09502,0.657633,24.6915,26.4422,25.3492
68907.2,1.09467,0.657635,24.6787,26.4291,25.3365
68919.8,1.09433,0.657636,24.6659,26.416,25.3237
68932.3,1.09399,0.657637,24.6532,26.4028,25.311
68944.9,1.09365,0.657639,24.6404,26.3897,25.2982
68957.5,1.09331,0.65764,24.6276,26.3765,25.2855
68970,1.09297,0.657642,24.6148,26.3634,25.2727
68982.6,1.09262,0.657643,24.6021,26.3503,25.26
68995.1,1.09228,0.657644,24.5893,26.3371,25.2472
69007.7,1.09194,0.657646,24.5765,26.324,25.2345
69020.3,1.0916,0.657647,24.5637,26.3109,25.2217
69032.8,1.09126,0.657649,24.551,26.2977,25.209
69045.4,1.09092,0.65765,24.5382,26.2846,25.1962
69057.9,1.09058,0.657651,24.5254,26.2715,25.1835
69070.5,1.09023,0.657653,24.5126,26.2583,25.1707
69083.1,1.08989,0.657654,24.4999,26.2452,25.158
69095.6,1.08955,0.657656,24.4871,26.232,25.1452
69108.2,1.08921,0.657657,24.4743,26.2189,25.1325
69120.8,1.08887,0.657658,24.4615,26.2058,25.1198
69133.3,1.08853,0.65766,24.4488,26.1926,25.107
69145.9,1.08818,0.657661,24.436,26.1795,25.0943
69158.4,1.08784,0.657662,24.4232,26.1664,25.0815
69171,1.0875,0.657664,24.4104,26.1532,25.0688
69183.6,1.08716,0.657665,24.3977,26.1401,25.056
69196.1,1.08682,0.657667,24.3849,26.127,25.0433
69208.7,1.08648,0.657668,24.3721,26.1138,25.0305
69221.2,1.08613,0.657669,24.3593,26.1007,25.0178
69233.8,1.08579,0.657671,24.3466,26.0875,25.005
69246.4,1.08545,0.657672,24.3338,26.0744,24.9923
69258.9,1.08511,0.657674,24.321,26.0613,24.9795
69271.5,1.08477,0.657675,24.3082,26.0481,24.9668
69284,1.08443,0.657676,24.2955,26.035,24.954
69296.6,1.08408,0.657678,24.2827,26.0219,24.9413
69309.2,1.08374,0.657679,24.2699,26.0087,24.9285
69321.7,1.0834,0.657681,24.2571,25.9956,24.9158
69334.3,1.08306,0.657682,24.2443,25.9824,24.903
69346.8,1.08273,0.657683,24.232,25.9698,24.8907
69359.4,1.0824,0.657685,24.2201,25.9576,24.8788
69372,1.08207,0.657686,24.2081,25.9453,24.8668
69384.5,1.08174,0.657687,24.1962,25.9331,24.8549
69397.1,1.08141,0.657689,24.1842,25.9208,24.8429
69409.6,1.08108,0.65769,24.1723,25.9086,24.8309
69422.2,1.08076,0.657692,24.1604,25.8963,24.819
69434.8,1.08043,0.657693,24.1484,25.8841,24.807
69447.3,1.0801,0.657694,24.1365,25.8719,24.7951
69459.9,1.07977,0.657696,24.1245,25.8596,24.7831
69472.5,1.07944,0.657697,24.1126,25.8474,24.7712
69485,1.07911,0.657698,24.1007,25.8351,24.7592
69497.6,1.07879,0.6577,24.0887,25.8229,24.7472
69510.1,1.07846,0.657701,24.0768,25.8106,24.7353
69522.7,1.07813,0.657702,24.0648,25.7984,24.7233
69535.3,1.0778,0.657704,24.0529,25.7861,24.7114
69547.8,1.07747,0.657705,24.0409,25.7739,24.6994
69560.4,1.07714,0.657707,24.029,25.7617,24.6875
69572.9,1.07682,0.657708,24.0171,25.7494,24.6755
69585.5,1.07649,0.657709,24.0051,25.7372,24.6636
69598.1,1.07616,0.657711,23.9932,25.7249,24.6516
69610.6,1.07583,0.657712,23.9812,25.7127,24.6396
69623.2,1.0755,0.657713,23.9693,25.7004,24.6277
69635.7,1.07517,0.657715,23.9573,25.6882,24.6157
69648.3,1.07485,0.657716,23.9454,25.6759,24.6038
69660.9,1.07452,0.657718,23.9334,25.6637,24.5918
69673.4,1.07419,0.657719,23.9215,25.6515,24.5799
69686,1.07386,0.65772,23.9096,25.6392,24.5679
69698.5,1.07353,0.657722,23.8976,25.627,24.5559
69711.1,1.0732,0.657723,23.8857,25.6147,24.544
69723.7,1.07288,0.657724,23.8737,25.6025,24.532
69736.2,1.07255,0.657726,23.8618,25.5902,24.5201
69748.8,1.07222,0.657727,23.8499,25.578,24.5081
69761.4,1.07189,0.657728,23.8379,25.5658,24.4962
69773.9,1.07156,0.65773,23.826,25.5535,24.4842
69786.5,1.07123,0.657731,23.814,25.5413,24.4722
69799,1.07091,0.657733,23.8021,25.529,24.4603
69811.6,1.07058,0.657734,23.7901,25.5168,24.4483
69824.2,1.07025,0.657735,23.7782,25.5045,24.4364
69836.7,1.06992,0.657737,23.7662,25.4923,24.4244
69849.3,1.06959,0.657738,23.7543,25.48,24.4125
69861.8,1.06926,0.657739,23.7424,25.4678,24.4005
69874.4,1.06894,0.657741,23.7304,25.4556,24.3885
69887,1.06861,0.657742,23.7185,25.4433,24.3766
69899.5,1.06828,0.657744,23.7065,25.4311,24.3646
69912.1,1.06795,0.657745,23.6946,25.4188,24.3527
69924.6,1.06762,0.657746,23.6826,25.4066,24.3407
69937.2,1.06729,0.657748,23.6707,25.3943,24.3288
69949.8,1.06697,0.657749,23.6588,25.3821,24.3168
69962.3,1.06664,0.65775,23.6468,25.3698,24.3048
69974.9,1.06631,0.657752,23.6349,25.3576,24.2929
69987.4,1.06598,0.657753,23.6229,25.3454,24.2809
70000,1.06565,0.657754,23.611,25.3331,24.269
70012.6,1.06532,0.657756,23.599,25.3209,24.257
70025.1,1.065,0.657757,23.5871,25.3086,24.2451
70037.7,1.06467,0.657759,23.5752,25.2964,24.2331
70050.2,1.06434,0.65776,23.5632,25.2841,24.2212
70062.8,1.06401,0.657761,23.5513,25.2719,24.2092
70075.4,1.06368,0.657763,23.5393,25.2596,24.1972
70087.9,1.06335,0.657764,23.5274,25.2474,24.1853
70100.5,1.06303,0.657765,23.5154,25.2352,24.1733
70113.1,1.0627,0.657767,23.5035,25.2229,24.1614
70125.6,1.06237,0.657768,23.4916,25.2107,24.1494
70138.2,1.06204,0.65777,23.4796,25.1984,24.1375
70150.7,1.06171,0.657771,23.4677,25.1862,24.1255
70163.3,1.06138,0.657772,23.4557,25.1739,24.1135
70175.9,1.06106,0.657774,23.4438,25.1617,24.1016
70188.4,1.06073,0.657775,23.4318,25.1495,24.0896
70201,1.0604,0.657776,23.4199,25.1372,24.0777
70213.5,1.06007,0.657778,23.408,25.125,24.0657
70226.1,1.05974,0.657779,23.396,25.1127,24.0538
70238.7,1.05941,0.65778,23.3841,25.1005,24.0418
70251.2,1.05909,0.657782,23.3721,25.0882,24.0298
70263.8,1.05876,0.657783,23.3602,25.076,24.0179
70276.3,1.05843,0.657785,23.3482,25.0637,24.0059
70288.9,1.0581,0.657786,23.3363,25.0515,23.994
70301.5,1.05777,0.657787,23.3244,25.0393,23.982
70314,1.05744,0.657789,23.3124,25.027,23.9701
70326.6,1.05712,0.65779,23.3005,25.0148,23.9581
70339.1,1.05679,0.657791,23.2885,25.0025,23.9461
70351.7,1.05646,0.657793,23.2766,24.9903,23.9342
70364.3,1.05613,0.657794,23.2646,24.978,23.9222
70376.8,1.0558,0.657795,23.2527,24.9658,23.9103
70389.4,1.05547,0.657797,23.2408,24.9536,23.8983
70402,1.05515,0.657798,23.2288,24.9413,23.8864
70414.5,1.05482,0.6578,23.2169,24.9291,23.8744
70427.1,1.05449,0.657801,23.2049,24.9168,23.8624
70439.6,1.05416,0.657802,23.193,24.9046,23.8505
70452.2,1.05383,0.657804,23.181,24.8923,23.8385
70464.8,1.0535,0.657805,23.1691,24.8801,23.8266
70477.3,1.05318,0.657806,23.1572,24.8678,23.8146
70489.9,1.05285,0.657808,23.1452,24.8556,23.8027
70502.4,1.05252,0.657809,23.1333,24.8433,23.7907
70515,1.05219,0.657811,23.1213,24.8311,23.7788
70527.6,1.05186,0.657812,23.1094,24.8189,23.7668
70540.1,1.05153,0.657813,23.0974,24.8066,23.7548
70552.7,1.05121,0.657815,23.0855,24.7944,23.7429
